pheno	pid	chromosome	block	num_variants_0.9.UKBB	num_variants_0.9.UKBB_0.1.GLGC
TG	AFR	20	23	0	0
TG	AFR	20	34	0	0
TG	AFR	20	40	0	0
TG	AFR	20	47	0	0
TG	AFR	20	48	0	0
TG	AFR	20	59	0	0
TG	AFR	20	60	0	0
TG	AFR	20	62	0	0
TG	AFR	20	63	0	0
TG	AFR	20	64	0	0
TG	AFR	20	65	0	0
TG	AFR	20	68	0	0
TG	AFR	20	69	0	0
TG	AFR	20	70	0	0
TG	AFR	20	71	0	0
TG	AFR	20	73	0	0
TG	AFR	20	84	0	0
TG	AFR	20	86	0	0
TG	AFR	20	87	0	0
TG	AFR	20	91	0	0
TG	AFR	20	93	0	0
TG	AFR	20	99	0	0
TG	AFR	20	115	0	0
TG	AFR	21	2	0	0
TG	AFR	21	4	0	0
TG	AFR	21	5	0	0
TG	AFR	21	48	0	0
TG	AFR	21	53	0	0
TG	AFR	21	63	0	0
TG	AFR	21	64	0	0
TG	AFR	21	65	0	0
TG	AFR	22	1	0	0
TG	AFR	22	7	0	0
TG	AFR	22	13	0	0
TG	AFR	22	19	0	0
TG	AFR	22	29	0	0
TG	AFR	22	30	0	0
TG	AFR	22	37	0	0
TG	AFR	22	40	0	0
TG	AFR	22	43	0	0
TG	AFR	22	44	0	0
TG	AFR	22	45	0	0
TG	AFR	22	46	0	0
TG	AFR	22	49	0	0
TG	AFR	22	54	0	0
TG	AFR	22	56	0	0
TG	AFR	22	57	0	0
TG	AFR	22	64	0	0
TG	AFR	22	69	0	0
TG	AFR	22	70	0	0
