pheno	db	chromosome	block	num_variants	max_PSRF	max_beta	max_betamean	mcmc_n	time	h2_beta_mean.EUR	h2_beta_sd.EUR	num_variants_0.95.EUR	num_variants_0.5.EUR	num_CS95.EUR	num_variants_CS95.EUR	h2_beta_mean.AFR	h2_beta_sd.AFR	num_variants_0.95.AFR	num_variants_0.5.AFR	num_CS95.AFR	num_variants_CS95.AFR	h2_beta_mean.EAS	h2_beta_sd.EAS	num_variants_0.95.EAS	num_variants_0.5.EAS	num_CS95.EAS	num_variants_CS95.EAS
TG	META	1	50	4052	1.068145770310824	0.02599693164809889	0.009345379969253725	5500	983.27006316185	6.186274957502873e-5	1.674505847722123e-5	0	0	0	0	3.925946532230708e-4	1.4735233384043856e-4	0	1	0	0	9.747865344628602e-5	6.525426666138055e-5	0	0	0	0
TG	META	1	51	2748	1.0201375594391766	0.023449707711020996	0.001109197507948716	5500	479.551429271698	4.548896632425923e-5	1.3399134945247915e-5	0	0	0	0	1.9113823304657933e-4	9.19797465503397e-5	0	0	0	0	5.837583936084448e-5	4.758063671752989e-5	0	0	0	0
TG	META	1	52	7662	1.102426447280787	0.019847387479225688	0.004721587086947546	5500	3233.85057163239	3.7234432682332116e-4	4.05323647380197e-5	0	0	3	68	4.4511469372403984e-4	1.2451045861509367e-4	0	0	0	0	1.2615590161589997e-4	6.653077538525335e-5	0	0	0	0
TG	META	1	53	6782	1.0689065423547255	0.018336334670159424	5.68081999581038e-4	5500	2489.226085186	6.743639540406143e-5	1.6143979252229904e-5	0	0	0	0	2.5114194743653794e-4	8.513900972119928e-5	0	0	0	0	8.464718405467031e-5	5.597650831377085e-5	0	0	0	0
TG	META	1	58	7977	1.0544028669031715	0.02579502981891777	0.0031163998896872954	5500	3442.77365851402	1.2751392757993484e-4	2.3775207760350917e-5	0	1	1	18	4.01399653457089e-4	1.241709052729239e-4	0	0	0	0	1.397623786213863e-4	7.423020541205595e-5	0	0	0	0
TG	META	1	63	6016	1.0443677600775665	0.02910584198967777	0.0016478852132637385	5500	1968.24364280701	5.361759286071338e-5	1.4399652356588339e-5	0	0	0	0	3.508845165700992e-4	1.108483086015445e-4	0	0	0	0	3.5287275519321347e-4	1.3533388284033042e-4	0	0	0	0
TG	META	1	67	5112	1.0298586344833602	0.027065971456982085	3.739231885517125e-4	5500	1460.08534145355	7.67110406299613e-5	1.7929886508708053e-5	0	0	0	0	2.0920597960584272e-4	7.101598089930863e-5	0	0	0	0	1.280000283198239e-4	7.505914751773834e-5	0	0	0	0
TG	META	1	70	5204	1.0705390015856604	0.021895889663956877	0.0012889913157742884	5500	1672.94147586823	2.067409991642099e-4	2.783032360760697e-5	0	0	2	30	3.812730111459132e-4	1.2602336272122852e-4	0	0	0	0	1.5758827415688882e-4	7.732872149541794e-5	0	0	0	0
TG	META	1	71	5451	1.1184433794081743	0.021595312618540464	0.0029779393904886147	5500	1763.85575389862	0.00012401764558998891	2.2590698998243366e-5	0	1	1	10	3.3117319303085165e-4	1.1081798179742544e-4	0	0	0	0	1.1268810980273997e-4	6.125335673843071e-5	0	0	0	0
TG	META	1	83	4832	1.0636339254851954	0.02319834176558326	0.002310224293888888	5500	1411.20027661324	1.5115319886274572e-4	2.5755844417739972e-5	0	0	2	28	2.886671488988379e-4	1.0365120225465088e-4	0	0	0	0	1.1814845973801169e-4	6.134574821134535e-5	0	0	0	0
TG	META	1	85	2221	1.045525236783488	0.021944077178775626	0.0028036799795306015	5500	404.443384885788	4.735427584551998e-5	1.449877995357203e-5	0	0	1	47	2.449060286148641e-4	1.10325067718834e-4	0	0	0	0	1.0015051909464981e-4	6.168544585947625e-5	0	0	0	0
TG	META	1	94	1205	1.0486161167566772	0.021643396533883818	0.0013112695927095953	5500	133.110300540924	7.498223072389003e-5	1.739071611208841e-5	0	0	1	20	1.531328643814016e-4	9.0094532761661415e-05	0	0	0	0	3.7612542957481186e-5	3.394601178288283e-5	0	0	0	0
