pheno	db	chromosome	block	num_variants	L	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95	num_variants_0.95.EUR	num_variants_0.5.EUR	num_CS95.EUR	num_variants_CS95.EUR	num_variants_0.95.AFR	num_variants_0.5.AFR	num_CS95.AFR	num_variants_CS95.AFR	num_variants_0.95.EAS	num_variants_0.5.EAS	num_CS95.EAS	num_variants_CS95.EAS
HDL	META	2	240	992	5	8.98571467399597	0	0	1	38	0	0	1	38	0	0	0	0	0	0	0	0
HDL	META	2	247	344	5	1.82030916213989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	250	2474	5	150.607597351074	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
HDL	META	2	251	756	5	4.6724636554718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	256	776	5	4.78098511695862	1	2	1	1	1	2	1	1	0	1	1	1	1	1	1	1
HDL	META	3	8	353	5	1.58848571777344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	3	9	389	5	2.45930099487305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	3	20	1175	5	14.0204517841339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	3	23	803	5	11.9924285411835	0	1	2	33	0	1	2	33	0	1	0	0	0	1	1	6
HDL	META	3	24	1321	10	37.5949418544769	2	4	5	14	2	4	5	14	0	1	1	1	1	2	4	13
HDL	META	3	25	210	5	2.11518025398254	0	1	1	5	0	1	1	5	0	1	0	0	0	0	0	0
HDL	META	3	28	81	5	0.364445924758911	0	0	1	12	0	0	1	12	0	0	0	0	0	0	0	0
HDL	META	3	30	1275	5	16.3015475273132	0	0	1	22	0	0	1	22	0	0	0	0	0	0	0	0
HDL	META	3	32	1744	5	60.4517569541931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	3	34	452	5	3.00136041641235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	3	35	1665	5	28.73876953125	0	0	1	7	0	0	1	7	0	0	0	0	0	0	0	0
HDL	META	3	39	2256	5	67.9576621055603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
