pheno	db	pid	chromosome	block	num_variants	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95
HDL	UKBB	AFR	2	234	4848	1236.12385320663	0	0	0	0
HDL	UKBB	AFR	2	235	2190	419.210611343384	0	0	0	0
HDL	UKBB	AFR	2	237	4951	2260.02808642387	0	0	0	0
HDL	UKBB	AFR	2	240	4386	1272.38473105431	0	0	0	0
HDL	UKBB	AFR	2	247	1988	506.93573975563	0	0	0	0
HDL	UKBB	AFR	2	250	9198	2958.44578647614	0	0	0	0
HDL	UKBB	AFR	2	251	3136	905.016659975052	0	0	0	0
HDL	UKBB	AFR	2	256	5440	2445.4864256382	0	0	0	0
HDL	UKBB	AFR	3	8	1388	313.525129318237	0	0	0	0
HDL	UKBB	AFR	3	9	1482	126.949501991272	0	0	0	0
HDL	UKBB	AFR	3	20	5701	2000.03332567215	0	0	0	0
HDL	UKBB	AFR	3	23	3926	1251.18305373192	0	0	0	0
HDL	UKBB	AFR	3	24	6144	2190.05571293831	0	0	0	0
HDL	UKBB	AFR	3	25	725	112.59830737114	0	0	0	0
HDL	UKBB	AFR	3	28	391	35.7008459568024	0	0	0	0
HDL	UKBB	AFR	3	30	5958	716.199955701828	0	0	0	0
HDL	UKBB	AFR	3	32	7176	1823.68695616722	0	0	0	0
HDL	UKBB	AFR	3	34	2390	285.342878341675	0	0	0	0
HDL	UKBB	AFR	3	35	6142	2047.78157615662	0	0	0	0
HDL	UKBB	AFR	3	39	8079	2440.51399850845	0	0	0	0
HDL	UKBB	AFR	3	40	3961	677.017839670181	0	0	0	0
HDL	UKBB	AFR	3	41	7652	2592.77740836143	0	0	0	0
HDL	UKBB	AFR	3	42	6385	1897.23143339157	0	0	0	0
HDL	UKBB	AFR	3	55	3267	984.978636980057	0	0	0	0
HDL	UKBB	AFR	3	59	6464	1610.43496108055	0	0	0	0
HDL	UKBB	AFR	3	60	10451	3057.04565429688	0	0	0	0
HDL	UKBB	AFR	3	64	257	10.468923330307	0	0	0	0
HDL	UKBB	AFR	3	65	2636	731.494855880737	0	0	0	0
HDL	UKBB	AFR	3	71	7644	769.875837087631	0	0	0	0
HDL	UKBB	AFR	3	77	11304	3217.88176965714	0	0	0	0
HDL	UKBB	AFR	3	81	3751	753.603744745255	0	0	0	0
HDL	UKBB	AFR	3	83	8409	2352.12695407867	0	0	0	0
HDL	UKBB	AFR	3	84	4048	1016.04981088638	0	0	0	0
HDL	UKBB	AFR	3	85	4112	1181.21617507935	0	0	0	0
HDL	UKBB	AFR	3	88	5121	2043.63161706924	0	0	0	0
HDL	UKBB	AFR	3	89	5810	2166.61462950706	0	0	0	0
HDL	UKBB	AFR	3	90	2967	902.077680110931	0	0	0	0
HDL	UKBB	AFR	3	105	4479	1651.23728442192	0	0	0	0
HDL	UKBB	AFR	3	106	14562	4957.33319115639	0	0	0	0
HDL	UKBB	AFR	3	108	5535	1578.26169061661	0	0	0	0
HDL	UKBB	AFR	3	109	11493	4256.41086864471	0	0	0	0
HDL	UKBB	AFR	3	112	5583	1772.46039271355	0	0	0	0
HDL	UKBB	AFR	3	114	3940	1124.95204305649	0	0	0	0
HDL	UKBB	AFR	3	119	8800	1560.02948403358	0	0	0	0
HDL	UKBB	AFR	3	120	5430	1543.93447971344	0	0	0	0
HDL	UKBB	AFR	3	121	6475	1561.11166954041	0	0	0	0
HDL	UKBB	AFR	3	123	2278	463.137347698212	0	0	0	0
HDL	UKBB	AFR	3	124	1216	201.661596059799	0	0	0	0
HDL	UKBB	AFR	3	125	5805	1666.54376363754	0	0	0	0
HDL	UKBB	AFR	3	127	7018	1840.51425480843	0	0	0	0
HDL	UKBB	AFR	3	128	2880	559.43085694313	0	0	0	0
HDL	UKBB	AFR	3	129	3269	1270.14960217476	0	0	0	0
HDL	UKBB	AFR	3	132	9097	1464.79309177399	0	0	0	0
HDL	UKBB	AFR	3	134	2508	690.860276222229	0	0	0	0
HDL	UKBB	AFR	3	135	5633	1474.39018654823	0	0	0	0
HDL	UKBB	AFR	3	136	2878	645.220974445343	0	0	0	0
HDL	UKBB	AFR	3	140	6862	3289.97946071625	0	0	0	0
HDL	UKBB	AFR	3	144	1762	274.508138656616	0	0	0	0
HDL	UKBB	AFR	3	145	6795	3165.6601266861	0	0	0	0
